Municipio,Provincia,Comunidad Autónoma,Habitantes (2022),Carril Bici,Rating,Distancia a Madrid (km),Tiempo de viaje a Madrid (Min),Precio medio vivienda (EUR/m2),Indice de calidad del aire (ICA),Tipo_vivienda,Precio,Superficie,Habitaciones,Baños,Comprado
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,90.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1380.0,70.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1250.0,70.0,1,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,82.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2150.0,75.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3900.0,270.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,56.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,65.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,140.0,3,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,67.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2900.0,105.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1190.0,87.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2570.0,40.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,85.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,50.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,925.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,56.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,874.0,52.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,79.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,107.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1900.0,98.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,975.0,70.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,85.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,870.0,57.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1080.0,61.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2180.0,80.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,63.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1790.0,80.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,800.0,40.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4300.0,202.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1790.0,98.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,895.0,47.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,92.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1422.0,40.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,65.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4000.0,231.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,111.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2980.0,118.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2024.0,103.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1090.0,71.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,82.0,4,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,915.0,62.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,675.0,44.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,110.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1329.0,111.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1270.0,65.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,66.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,5000.0,248.0,3,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,290.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,85.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,160.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2900.0,90.0,3,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3200.0,90.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,900.0,60.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2400.0,103.0,2,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,111.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,140.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,880.0,44.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2995.0,70.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2400.0,67.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,85.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,7500.0,471.0,6,5,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2750.0,135.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1990.0,48.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,76.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2160.0,101.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,100.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1150.0,72.0,1,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1750.0,133.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1113.0,45.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1975.0,87.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,103.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,7500.0,465.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,135.0,2,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1350.0,142.0,3,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,70.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2850.0,83.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,40.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3800.0,158.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3200.0,130.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,72.0,1,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,800.0,50.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,102.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2300.0,100.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2100.0,52.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,102.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,90.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3200.0,109.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1490.0,85.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1550.0,115.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1290.0,75.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,150.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1290.0,53.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,800.0,45.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,128.0,4,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,820.0,56.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3850.0,129.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3150.0,75.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,91.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1050.0,100.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,840.0,61.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,48.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,750.0,40.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,103.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,850.0,40.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,85.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,112.0,4,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3300.0,180.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1080.0,66.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,84.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,90.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1047.0,52.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,925.0,50.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,90.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,53.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,6500.0,240.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,80.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,70.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1240.0,117.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4000.0,130.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1070.0,71.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,53.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1190.0,75.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1170.0,150.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,930.0,63.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1625.0,103.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,7000.0,600.0,6,6,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1190.0,70.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,100.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,870.0,56.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3300.0,210.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,60.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2300.0,110.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2150.0,75.0,1,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1040.0,68.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,75.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,915.0,51.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3707.0,165.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,110.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1060.0,62.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1690.0,111.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1060.0,71.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,108.0,4,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,80.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,80.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,50.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,66.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1634.0,73.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,850.0,65.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1700.0,100.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,59.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,50.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1040.0,80.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,10000.0,300.0,3,5,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1090.0,71.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,830.0,48.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2950.0,180.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,102.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,90.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1475.0,80.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,110.0,1,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2000.0,120.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1090.0,74.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,40.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3250.0,196.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,228.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,970.0,67.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,81.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1450.0,100.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Chalet,3150.0,276.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,85.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,57.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3278.0,166.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,830.0,43.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3950.0,260.0,5,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,995.0,70.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,85.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1080.0,61.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1010.0,71.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,65.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,80.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,860.0,50.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,64.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,930.0,56.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1950.0,140.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3564.0,157.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2700.0,150.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,960.0,51.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,950.0,70.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,77.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2200.0,127.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,80.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2100.0,80.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,57.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1290.0,68.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1400.0,76.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,960.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2145.0,73.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1200.0,55.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1800.0,70.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1000.0,55.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1030.0,65.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3799.0,210.0,4,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,665.0,45.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,51.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1050.0,43.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1500.0,54.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,820.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3300.0,296.0,5,4,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,940.0,60.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3000.0,200.0,3,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,60.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,112.0,3,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1195.0,85.0,3,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,840.0,56.0,2,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3100.0,155.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,138.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1050.0,50.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3600.0,208.0,5,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,990.0,55.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2700.0,130.0,3,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,900.0,63.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1600.0,83.0,2,2,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,825.0,95.0,4,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2190.0,100.0,3,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1100.0,60.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1160.0,71.0,4,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,3550.0,230.0,4,4,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2900.0,281.0,4,3,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2800.0,90.0,2,2,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,2500.0,175.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1375.0,45.0,2,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1250.0,45.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,4600.0,199.0,4,3,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1300.0,60.0,1,1,1
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1650.0,70.0,1,1,0
Madrid Capital,Madrid,Madrid,3280782.0,1,8.9,0,0,3935,149,Piso,1625.0,148.0,3,2,1
